SMILES,Caco2_Wang,PAMPA_NCATS,HIA_Hou,Pgp_Broccatelli,Bioavailability_Ma,Lipophilicity_AstraZeneca,Solubility_AqSolDB,HydrationFreeEnergy_FreeSolv
CON(C)C(=O)Nc1ccc(Cl)cc1,,,,,,,-2.47,
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,,,,,,,-2.76,
O=C(O)CCCOc1ccc(Cl)cc1Cl,,,,,,,-3.57,
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,,,,,,,-3.63,
O=C(O)c1cccc(Cl)c1[N+](=O)[O-],,,,,,,-2.63,
COc1c(Cl)ccc(Cl)c1C(=O)O,,,,,,,-1.7,
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,,,,,,,-3.82,
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,,,,,,-5.37,
Clc1ccc2cccc(Cl)c2c1,,,,,,,-5.92,
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,,,,,,,-0.85,
S=C=Nc1ccc2ccccc2c1,,,,,,,-4.44,
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,,,,,,,-3.24,
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,,,,,,,-2.98,
O=C(O)COc1ccc(Cl)c(Cl)c1Cl,,,,,,,-3.1,
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,,,,,,,-6.01,
CC1=C(C(=O)Nc2ccccc2)SCCO1,,,,,,,-3.14,
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,,,,,,,-1.91,
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,,,,,,-4.1,
O=C(O)COc1ccc2ccccc2c1,,,,,,,-3.36,
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,,,,,,,-2.97,
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,,,,,,,-3.22,
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,,,,,,,-1.24,
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,,,,,,-3.18,
COC(=O)NS(=O)(=O)c1ccc(N)cc1,,,,,,,-1.76,
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,,,,,,,-2.12,
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,,,,,,,-3.11,
Nc1ccc(N=Nc2ccccc2)c(N)n1,,,,,,,-4.24,
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,,,,,,,-2.38,
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,,,,,,,-1.97,
Cc1c(N)c(=O)n(-c2ccccc2)n1C,,,,,,,0.31,
Cc1cc(C(=O)NNCc2ccccc2)no1,,,,,,,-2.46,
O=C(Nc1ccccc1)Nc1cnns1,,,,,,,-3.85,
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,,,,,,,-3.17,
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,,,,,,,-4.05,
CCOC(=O)c1cncn1C(C)c1ccccc1,,,,,,,-4.73,
COc1ccc2cc(C(C)C(=O)O)ccc2c1,,,,,,,-3.29,
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,,,,,,,-5.51,
CC1c2nc3ccccc3c(=O)n2CN1C,,,,,,,0.03,
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,,,,,,,-2.41,
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,,,,,,,-1.16,
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCC2)cc1,,,,,,,-3.34,
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,,,,,,,-4.38,
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,-2.3,
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,,,,,,,-6.06,
Clc1ccc(Cl)c(-c2ccccc2)c1Cl,,,,,,,-6.29,
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,,,,,,,-3.68,
Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1,,,,,,,-2.35,
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,,,,,,,-1.73,
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,,,,,,,-4.29,
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCC2)cc1,,,,,,,-3.91,
CNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,-2.85,
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,,,,,,,-4.31,
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,,,,,,,-4.22,
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,,,,,,,-2.1,
NS(=O)(=O)c1cc2c(s1)SCCC2=O,,,,,,,-3.55,
NS(=O)(=O)c1cc2c(s1)C(O)CCS2,,,,,,,-2.25,
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,,,,,,,-4.09,
CN(C)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,-2.48,
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1,,,,,,,-7.96,
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,,,,,,,-4.61,
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,,,,,,-4.9,
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,,,,,,,-7.26,
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,,,,,,,-7.16,
CNCCCC12CCC(c3ccccc31)c1ccccc12,,,,,,,-4.69,
CCN(CC)C(=O)/C(C#N)=C\c1cc(O)c(O)c([N+](=O)[O-])c1,,,,,,,-4.26,
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,,,,,,,-7.2,
O=C(NC1CC1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,-3.39,
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,,,,,,,-3.36,
Oc1c(Br)c(Br)c(Br)c(Br)c1Br,,,,,,,-6.6,
CC(C)(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,,,,,,,-3.36,
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,,,,,,,-4.43,
NC(=O)N1c2ccccc2C=Cc2ccccc21,,,,,,,-3.29,
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],,,,,,,-6.05,-3.25
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCCC1,,,,,,,-5.52,
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,,,,,,,-4.79,
NS(=O)(=O)c1cc2c(s1)S(=O)CCC2O,,,,,,,-1.35,
CCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,,,,,,,-2.84,
CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,,,,,,,-2.76,
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,,,,,,,-3.82,
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)c3ccccc3)CCC12,,,,,,,-4.48,
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,,,,,,,-4.03,
COC(=O)C1CC1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,,,,,,,-3.38,
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCc3ccccc3)CCC12,,,,,,,-5.27,
c1ccc2c(c1)-c1cccc3cccc-2c13,,,,,,,-5.93,
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,,,,,,,-4.86,
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,,,,,,,-8.39,
O=S(=O)(Nc1ccccc1Cl)c1ccccc1,,,,,,,-4.32,
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,,,,,,,-2.88,
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,,,,,,,-8.55,
O=S(=O)(Nc1ncccc1Cl)c1ccccc1,,,,,,,-3.17,
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,,,,,,,-2.56,
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,,,,,,-4.71,
Clc1cc2c(cc1Cl)Oc1ccccc1O2,,,,,,,-7.23,
C=CC1CN2CCC1C(C(O)c1ccnc3ccc(OC)cc13)C2,,,,,,,-3.36,
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,,,,,,,-2.68,
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,,,,,,,-4.03,
CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,,,,,,,-7.04,
CCc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,,,,,,,-4.52,
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,,,,,,,-4.13,
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],,,,,,,-7.07,
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,,,,,,,-4.23,
N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,,,,,,,-3.6,
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,,,,,,,-2.61,
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,,,,,,,-4.2,
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,,,,,,,-3.93,
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,,,,,,-2.68,
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl,,,,,,,-4.91,
Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(N)cc1,,,,,,,-4.35,
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,,,,,,-4.13,
O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1,,,,,,,-4.73,
Cc1cc(N)ccc1S(=O)(=O)Nc1ccc(Cl)cc1,,,,,,,-4.42,
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,,,,,,,-2.92,
Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,,,,,,,-9.1,
Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1,,,,,,,-3.98,
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1,,,,,,,-4.32,
O=[N+]([O-])c1ccccc1NS(=O)(=O)c1ccccc1,,,,,,,-4.01,
Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1Cl,,,,,,,-5.05,
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,,,,,,,-8.71,
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,,,,,,,-5.12,
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,,,,,,,-2.23,
Cc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)nc1,,,,,,,-4.29,
Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,,,,,,,-3.94,
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,,,,,,,-4.48,
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1,,,,,,,-4.59,
Nc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cl)cc1,,,,,,,-4.4,
Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1,,,,,,,-4.73,
Cc1noc(C)c1N=C1C=C(O)C(=O)c2ccccc21,,,,,,,-3.89,
NS(=O)(=O)c1cc2c(s1)C(O)CCS2=O,,,,,,,-1.57,
Nc1ccc(S(=O)(=O)Nc2ccccc2[N+](=O)[O-])cc1,,,,,,,-4.49,
Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)c(Cl)c1,,,,,,,-5.11,
COc1c(Cl)cccc1NS(=O)(=O)c1ccc(N)cc1,,,,,,,-4.15,
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,,,,,,-4.42,
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,,,,,,,-4.47,
CN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,,,,,,,-2.99,
COP(=S)(OC)SCn1nnc2ccccc2c1=O,,,,,,,-4.04,
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,,,,,,,-3.21,
CC1c2nc3ccccc3c(=O)n2CN1Cc1ccccc1,,,,,,,-4.0,
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,,,,,,,-7.92,
CC(C)=C1OC(=O)N(c2cc(OC3CCCC3)c(Cl)cc2F)C1=O,,,,,,,-6.21,
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,,,,,,,-4.91,
Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1[N+](=O)[O-],,,,,,,-4.51,
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,,,,,,,-6.78,
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,,,,,,-4.2,
Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1,,,,,,,-4.83,
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,,,,,,,-1.54,
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,,,,,,,-3.67,
NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O,,,,,,,-1.28,
CCCN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,,,,,,,-3.72,
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O,,,,,,,-3.02,
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,,,,,,,-2.94,
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,,,,,,,-1.27,
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,,,,,,,-9.16,
CCCCCc1onc(C)c1N=C1C=C(O)C(=O)c2ccccc21,,,,,,,-3.18,
CCO/N=C(\OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,,,,,,,-4.08,
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,,,,,,,-1.27,
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,,,,,,,-1.8,
CCn1c(O)c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c(C)c(C#N)c1=O,,,,,,,-6.69,
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,,,,,,,-4.37,
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,,,,,,,-9.38,
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,,,,,,,-2.2,
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,,,,,,,-3.9,
CC(=O)Nc1ccncc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,,,,,,,-3.39,
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)c3ccncc3)O2)c(=O)[nH]c1=O,,,,,,,-2.72,
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,,,,,,,-0.94,
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,,,,,,,-3.6,
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,,,,,,,-8.7,
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,,,,,,,-7.66,
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,,,,,,,-3.64,
COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,,,,,,,-5.21,
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,,,,,,,-9.62,
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,,,,,,-5.82,
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,,,,,,,-4.08,
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,,,,,,,-3.78,
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OC1CCCO1,,,,,,,-5.02,
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,,,,,,,-3.18,
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,,,,,,,-4.58,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,,,,,,-4.74,
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,,,,,,,-8.09,
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,,,,,-4.0,
c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,,,,,,,-8.83,
C=CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,,,,,,,-8.9,
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,,,,,,,-3.47,
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,,,,,,,-4.64,
N#CCC#N,,,,,,,0.25,
Oc1ccc(F)cc1,,,,,,,-0.21,-6.19
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,,,,,,,-3.81,
O=C1C=CC(=O)C=C1,,,,,,,-0.89,
CCC(Br)(CC)C(=O)NC(N)=O,,,,,,,-2.68,
Oc1cccc(Cl)c1,,,,,,,-0.71,-6.62
CCC(CC)(C(=O)NC(N)=O)C(=O)OC,,,,,,,-1.96,
CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,,,,,,,-2.08,
O=C(O)C1C2CCC(O2)C1C(=O)O,,,,,,,-0.27,
CCOc1ccc(O)cc1,,,,,,,-1.29,
Cc1ncc([N+](=O)[O-])[nH]1,,,,,,,-1.63,
CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,,,,,,,-2.77,
CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC,,,,,,,-2.17,
NC(=S)c1ccccc1,,,,,,,-1.92,
Cc1cc(O)cc(C)c1Cl,,,,,,,-2.67,
Cc1ncc([N+](=O)[O-])n1C,,,,,,,-1.16,
CCc1ccc(C(=O)O)cc1,,,,,,,-2.52,
CC(C)c1nc([N+](=O)[O-])c[nH]1,,,,,,,-1.15,
COc1ccc(C(N)=O)cc1,,,,,,,-1.72,
CC(C)(C)C(=O)OCn1cc(F)c(=O)n(COC(=O)C(C)(C)C)c1=O,,,,,,,-3.9,
CN(C)CNC(=O)c1ccccc1,,,,,,,0.42,
Oc1ccc(I)cc1,,,,,,,-1.71,
CCCCc1ccc(C(=O)O)cc1,,,,,,,-3.08,
CC(=O)OCn1cc(F)c(=O)n(COC(C)=O)c1=O,,,,,,,-1.81,
CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,,,,,,,-3.0,
CNC(=O)Oc1ccc(C)c(C)c1,,,,,,,-2.49,
Cc1ncc([N+](=O)[O-])n1CC(C)O,,,,,,,-0.74,
Cc1cc2ccccc2cn1,,,,,,,-2.19,
CCC(C)c1ccccc1OC(=O)NC,,,,,,,-2.53,
CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,,,,,,,-2.01,
O=C(O)CONC(=O)c1ccccc1,,,,,,,-0.95,
S=c1[nH]cnc2[nH]cnc12,,,,,,,-2.95,
COC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,-0.91,
CC(=O)OCn1cc(F)c(=O)[nH]c1=O,,,,,,,-0.67,
CC(=O)OCn1c(=O)[nH]cc(F)c1=O,,,,,,,-1.2,
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,,,,,,,-1.91,
CCNC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,-2.13,
CCOC(=O)OCn1c(=O)[nH]cc(F)c1=O,,,,,,,-1.46,
C=CCOc1ccccc1OCC(O)CNC(C)C,,,,,,,-0.32,
COc1nc(NC(C)C)nc(NC(C)C)n1,,,,,,,-2.56,
CCOC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,-1.47,
CCC(=O)OCn1cc(F)c(=O)[nH]c1=O,,,,,,,-0.81,
CCOC(=O)n1c(=O)[nH]cc(F)c1=O,,,,,,,-0.45,
CC(C)(C)C(=O)OCn1cc(F)c(=O)[nH]c1=O,,,,,,,-2.03,
CCCC(=O)OCn1cc(F)c(=O)[nH]c1=O,,,,,,,-1.31,
O=C(OCC(=O)N1CCCC1)c1ccccc1,,,,,,,-1.57,
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,,,,,,,-1.84,
CCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,-1.59,
COCCN(C(=O)CCl)c1c(C)cccc1C,,,,,,,-2.09,
CC(C)COC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,-1.89,
O=C(OCCCl)n1cc(F)c(=O)[nH]c1=O,,,,,,,-1.91,
COC(=O)Nc1nc2ccccc2[nH]1,,,,,,,-4.52,
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,,,,,,,-3.35,
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,,,,,,,-3.4,
O=C(OCC(=O)N(CCO)CCO)c1ccccc1,,,,,,,0.43,
CCCCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,-2.24,
CCN(CC)C(=O)COC(=O)c1ccccc1O,,,,,,,-2.56,
CNc1ccc(S(=O)(=O)N(C)C)cc1,,,,,,,-3.08,
O=C(COC(=O)c1ccccc1)NC(CO)(CO)CO,,,,,,,-1.27,
CCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,,,,,,,-4.18,
CC1CCCC(C)N1C(=O)COC(=O)c1ccccc1,,,,,,,-3.26,
CC(=O)Oc1ccccc1C(=O)OCC(N)=O,,,,,,,-1.79,
CON(C(=O)c1cc(C)oc1C)C1CCCCC1,,,,,,,-2.92,
O=C(O)c1ccccc1-c1ccccc1,,,,,,,-2.73,
CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1,,,,,,,-1.67,
CC(=O)OCn1ncc2c(=O)[nH]cnc21,,,,,,,-2.56,
O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1,,,,,,,-2.14,
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,,,,,,,-4.05,
CCNC(=O)COC(=O)c1ccccc1OC(C)=O,,,,,,,-1.68,
CCOC(=O)COC(=O)c1ccccc1OC(C)=O,,,,,,,-2.58,
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,,,,,,,-1.55,
CN(C=O)c1ccc(S(=O)(=O)N(C)C)cc1,,,,,,,-2.37,
CC(=O)OCCOCn1cnc2cnc(N)nc21,,,,,,,-0.97,
NC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,,,,,,,-2.27,
O=C(OCC(=O)N1CCCC1C(=O)O)c1ccccc1,,,,,,,-1.59,
CCCC(=O)OCn1cc2c(=O)[nH]cnc2n1,,,,,,,-2.2,
CC(=O)Nc1ncc2ncn(COCCO)c2n1,,,,,,,-0.86,
CC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,,,,,,,-2.3,
Clc1cc(Oc2ccccc2)cc(Cl)c1Cl,,,,,,,-6.77,
CC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,,,,,,,-2.7,
CC(=O)Oc1ccccc1C(=O)OCC(=O)N1CCOCC1,,,,,,,-1.8,
O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,,,,,,,-2.26,
CCCN(CCC)C(=O)COC(=O)c1ccccc1OC(C)=O,,,,,,,-2.65,
CC(=NNc1nc(C)cc(C)n1)c1ccccc1C,,,,,,,-3.2,
CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,,,,,,,-2.16,
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,,,,,,,-2.83,
CCN(CC)C(=O)C(C)OC(=O)c1ccccc1OC(C)=O,,,,,,,-1.6,
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C(C)C)C(C)C,,,,,,,-3.25,
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,,,,,,,-5.06,
CCn1cc(C(=O)OC)c(=O)c2ccc(C)nc21,,,,,,,-2.7,
O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,,,,,,,-2.82,
CCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,,,,,,,-2.85,
O=C(Oc1ccccc1)n1c(=O)[nH]cc(F)c1=O,,,,,,,-3.22,
Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,,,,,,,-2.74,
CC(=O)Nc1ncc2ncn(COCCOC(C)=O)c2n1,,,,,,,-0.73,
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,,,,,,,-4.05,
CCOC(=O)CNC(=O)COC(=O)c1ccccc1OC(C)=O,,,,,,,-1.87,
Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,,,,,,,-6.82,
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,,,,,,,-4.68,
CCCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,,,,,,,-3.68,
CCCCCCC(=O)N(C)S(=O)(=O)c1ccc(N(C)C)cc1,,,,,,,-3.68,
CCCCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,,,,,,,-3.59,
COc1ccc2cc(C(C)C(=O)OCC(N)=O)ccc2c1,,,,,,,-3.93,
